,Unnamed: 0,barrio,geonames_id,latitud,longitud,precio_usd,superficie_m2,superficie_cubierta,precio_usd_m2,piso,habitaciones,expensas,properati_url,descripcion,titulo,imagen,frente,luminoso,geom_x,estacion_mas_cercanan_x,dist_estacion_mas_cercana_x,estacion_mas_cercanap_x,distiso500_100,distiso1000_100,isopuntosimp2000_200,punto_mas_cercanan,dist_punto_mas_cercana,punto_mas_cercanap,subtegoo_x,subtegoo_y,puntosgoo
25,1278,Recoleta,3429595.0,-34.5874491,-58.38540749999999,420000.0,148.0,134.0,2837.837837837838,,4.0,,http://www.properati.com.ar/15hro_venta_departamento_recoleta_suite_lavadero_toilette_luminoso_dependencias_garage_impecable_subte-linea-h_achaval-cornejo_edw,"Excelente piso  impecable, Super Luminoso. PP, hall , Living y comedor, Toilette de recepción. Tres dormitorios, uno en suite. Cocina, lavadero y dependencias. Vigilancia 24 horas. Cochera opcional enfrente. El precio con cochera es U$S 460.000.-",Rodriguez Peña 2000 7º,https://thumbs4.properati.com/0/SqMJ1Jf3ZzolrUNJdw3cyWrmO6s=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/533320/files/5160686.jpg,0,1,POINT (-58.38540749999999 -34.5874491),LAS HERAS,1029.798102642317,POINT (-58.39661845686523 -34.58790875401352),6,11,2,av. Callao y Av. Alvear,304.1285312518864,POINT (-58.388699 -34.5877748),1498.0,1498.0,
26,1309,Barrio Norte,3436109.0,-34.590033,-58.416174399999996,249000.0,89.0,82.0,2797.752808988764,,4.0,,http://www.properati.com.ar/15htp_venta_departamento_barrio-norte_balcon_baulera_lavadero_toilette_dependencias_garage_subte-linea-d_achaval-cornejo_edw,"Semipiso al frente, living comedor a balcón corrido con pisos de parquet de roble, excelente plano pues cuenta con dos dormitorios y un tercer dormitorio o dependencia. toilette y baño completo. cómoda cocina y lavadero. Cochera. baulera. ",Mansilla 3700 4º,https://thumbs4.properati.com/6/wr2gW6W4HeCkIpr9oSNE9m201dg=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/535715/files/5253613.jpg,1,0,POINT (-58.4161744 -34.590033),R.SCALABRINI ORTIZ,497.0810268214282,POINT (-58.41535762790223 -34.58560329608958),5,5,11,Plaza Gelly y Obes,1843.669085798719,POINT (-58.396749 -34.5857757),736.0,736.0,2378.0
27,1341,Recoleta,3429595.0,-34.5969883,-58.388055,1380000.0,260.0,260.0,5307.692307692308,,6.0,,http://www.properati.com.ar/15i0i_venta_departamento_recoleta_baulera_suite_hidromasaje_jardin_lavadero_toilette_vestidor_lujoso_dependencias_garage_subte-linea-d_subte-linea-b_achaval-cornejo_edw,"Edificio de Gran categoría en la mejor zona de Recoleta, diseñado por Mario Roberto Alvarez. Gran recepción, de living con ventanal al contra frente con vista a jardines, comedor. Pisos de roble de eslabonia originales. Sala de televisión o escritorio, toilette. Amplia cocina con tres hornos, comedor diario separado por puertas de blindex, lavadero, sector de planchado y dependencias para dos personas con un baño. Dos dormitorios, el principal en suite con living intimo, vista a jardines al contra frente, vestidor y/o sala de masajes, baño compartimentado y jacuzzi, el segundo dormitorio en suite con biblioteca. Posee cinco cocheras, (1 en el 1 subsuerlo ; 2 en el segundo y 2 en el cuarto subsuelo ).Una baulera seguridad 24 horas.",Alvear 1400 1ºpiso ,https://thumbs4.properati.com/4/8mO5EU9Zy3Spn8rsaXmRHDAbTCw=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/543474/files/7259331.jpg,0,0,POINT (-58.388055 -34.5969883),CALLAO,535.2486691005154,POINT (-58.39252812610086 -34.60008646145635),6,6,2,Plaza V. López y Planes,382.89940880570947,POINT (-58.389425 -34.5937279),794.0,794.0,
28,1366,Barrio Norte,3436109.0,-34.591717700000004,-58.400681999999996,194000.0,60.0,60.0,3233.333333333333,,4.0,,http://www.properati.com.ar/15i1q_venta_departamento_barrio-norte_patio_subte-linea-d_subte-linea-h_achaval-cornejo_edw,"Lindisimo PH integramente reciclado, Living y  comedor, 2 dormitorios. Baño completo y Cocina.Techos de 6 metros de altura. Muchisima luz.Si bien los metros por titulo son 60, no estan especificados los metros del patio, que esta cubierto y hace de comedor, contados asi, serian 72mts,Edificio antiguo declarado lugar histórico por el Gobierno de la Ciudad.",Juncal 2300 PB 8,https://thumbs4.properati.com/4/n6CdR2lbTuVvQKXQITQoAKALTnk=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/547451/files/5337630.jpg,0,0,POINT (-58.400682 -34.5917177),PUEYRREDON,364.6699900676783,POINT (-58.40179798390445 -34.59487279229789),3,3,5,Plaza Gelly y Obes,751.4593074160732,POINT (-58.396749 -34.5857757),444.0,444.0,853.0
29,1369,Barrio Norte,3436109.0,-34.5924103,-58.3952593,135000.0,43.0,39.0,3139.534883720931,,1.0,,http://www.properati.com.ar/15i28_venta_departamento_barrio-norte_balcon_lavadero_sum_vestidor_lujoso_estrenar_subte-linea-d_subte-linea-h_achaval-cornejo_edw,"Edificio a estrenar. Muy buena categoría. Lindisimo monoambiente a tranquilo contra frente  con balcón aterrazado. Cocina con barra.Baño completo, también cuenta con un cómodo espacio para escritorio o vestidor. Excelentes detalles de construcción. El edifiico tiene Sum, Laundry y vigilancia.",Peña 2000 3º g ,https://thumbs4.properati.com/3/UNPC6fL-YYfINGbM2OTbT-lib1M=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/548598/files/5377608.jpg,0,0,POINT (-58.3952593 -34.5924103),LAS HERAS,514.7023410774719,POINT (-58.39661845686523 -34.58790875401352),5,5,3,Plaza V. López y Planes,554.8252413650943,POINT (-58.389425 -34.5937279),653.0,653.0,
30,1371,Recoleta,3429595.0,-34.5882453,-58.3883029,940000.0,227.0,227.0,4140.969162995595,,7.0,,http://www.properati.com.ar/15i2i_venta_departamento_recoleta_balcon_baulera_suite_hidromasaje_lavadero_sotano_toilette_luminoso_lujoso_dependencias_garage_placard_doble-circulacion_subte-linea-h_achaval-cornejo_edw,"Edificio de categoría, frente al Hotel Alvear, todo en esquina. Gran piso, al frente , Super luminoso. PP , Hall de entrada con placard. Amplio living con elegante chimenea, gran comedor, todo con ventanales. Toilette de recepción. Cuatro dormitorios todos externos, con balcón frances y muy luminosos. Buenos Placards. Una master suite, con baño con jacuzzi.Doble circulación , Gran area de servicio que consta de dos dependencias, amplio lavadero, Gran cocina con office.Los 227 metros incluyen los 14.56 metros de la baulera en el sotano.Dos cocheras fijas de gran tamaño (entran 3 autos normales) en Alvear 1881 2º subsuelo, cocheras Nº 49 y 50",Alvear 1800 5ºA,https://thumbs4.properati.com/7/kAc1XuWL73DOXqrXFnCCSwNJvzg=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/3947/550728/files/7256095.jpg,1,1,POINT (-58.3883029 -34.5882453),LAS HERAS,763.8094693014312,POINT (-58.39661845686523 -34.58790875401352),6,9,1,av. Callao y Av. Alvear,63.59855473833133,POINT (-58.388699 -34.5877748),1083.0,1083.0,
32,1615,Recoleta,3429595.0,-34.590517999999996,-58.388665,176000.0,42.0,37.0,4190.476190476191,,1.0,,http://www.properati.com.ar/15iwt_venta_departamento_recoleta_balcon_gimnasio_garage_impecable_estrenar_subte-linea-h_zimmer-sarmiento-propiedades,R Peña 1700. Impecable monoambiente contrafrente con balcón. Gran cocina abierta. Baño.  Departamento a estrenar. Adicionales: Gym. Cochera opcional. Sup total: 42 m2. ,Monoambiente a estrenar  en Recoleta,https://thumbs4.properati.com/5/LlYBlWQxm7jx_8VM3WMmsksRcIM=/trim/198x0/smart/filters:strip_icc()/services.neoinmuebles.com/i/ZSPR/feed/4724.jpg,0,0,POINT (-58.388665 -34.590518),LAS HERAS,784.9810299388289,POINT (-58.39661845686523 -34.58790875401352),6,9,2,av. Callao y Av. Alvear,304.327588038766,POINT (-58.388699 -34.5877748),1044.0,1044.0,
33,1616,Recoleta,3429595.0,-34.590517999999996,-58.388665,227000.0,66.0,32.0,3439.393939393939,,1.0,,http://www.properati.com.ar/15iwu_venta_departamento_recoleta_balcon_gimnasio_terraza_garage_impecable_estrenar_subte-linea-h_zimmer-sarmiento-propiedades,R Peña 1700. Impecable monoambiente con balcón terraza de 34 m2 en Recoleta. Cocina abierta. Dormitorio. Contrafrente en piso 11°. A estrenar. Adicional: Gym. Cochera opcional., Monoambiente con balcón terraza en Recoleta,https://thumbs4.properati.com/4/Sy4HUI6xXlAGF-bQmdajpOlcTQQ=/trim/198x0/smart/filters:strip_icc()/services.neoinmuebles.com/i/ZSPR/feed/4723.jpg,0,0,POINT (-58.388665 -34.590518),LAS HERAS,784.9810299388289,POINT (-58.39661845686523 -34.58790875401352),6,9,2,av. Callao y Av. Alvear,304.327588038766,POINT (-58.388699 -34.5877748),1044.0,1044.0,
34,1617,Recoleta,3429595.0,-34.591376000000004,-58.395475,163000.0,89.0,30.0,1831.4606741573034,,1.0,,http://www.properati.com.ar/15iwv_venta_departamento_recoleta_terraza_garage_subte-linea-d_subte-linea-h_zimmer-sarmiento-propiedades,Junín y Las Heras. ¡Excelente renta para inversores! Contrafrente muy abierto y arbolado. Terraza 51.83 m2. Superficie cubierta: 30.46 m2. Superficie total: 88.87 m2. Se puede hacer un cerramiento hasta la mitad.Cocheras Opcionales.,Monoambiente con Terraza en Recoleta.,https://thumbs4.properati.com/0/_hTqUY5WNky79usZy-wB90kbnc0=/trim/198x0/smart/filters:strip_icc()/services.neoinmuebles.com/i/ZSPR/feed/4726.jpg,0,0,POINT (-58.395475 -34.591376),LAS HERAS,398.680986422505,POINT (-58.39661845686523 -34.58790875401352),4,4,3,Plaza V. López y Planes,613.2819139310182,POINT (-58.389425 -34.5937279),543.0,543.0,
35,1618,Recoleta,3429595.0,-34.588761,-58.384762,1250000.0,295.0,295.0,4237.28813559322,,5.0,,http://www.properati.com.ar/15iww_venta_departamento_recoleta_baulera_suite_hidromasaje_jardin_lavadero_patio_toilette_vestidor_luminoso_lujoso_garage_subte-linea-h_zimmer-sarmiento-propiedades,".Montevideo 1900. En el área más exclusiva de La Recoleta, excelente piso, a metros de la Av. delLibertador, del Patio Bullrich y la clásica Av. Alvear. Reciclado a nuevo, con pisos tarugados de madera y todos los ambientes dan al exterior, ventanas doble vidrio y térmico. Muy luminoso.Palier privado, amplia recepción, gran living comedor con vista a los jardines de la Anunciatura, comedor o sala de T.V. , amplia cocina con importante isla, lavavajillas, central de timbres para llamar al servicio domestico, tres grandes dormitorios y máster suite con vestidor y baño privado con hidromasaje, dos baños completos y toilette de recepción. Área de servicio muy cómoda, (baño de servicio) y lavadero;  cochera fija cubierta y baulera en segundo subsuelo. La presente oferta de venta está condicionada a la obtención del COTI por parte del propietario. Las medidas informadas son aproximadas y orientativas. Las medidas exactas surgirán del título de propiedad.","IMPONENTE piso lleno de luz, en Recoleta.",https://thumbs4.properati.com/7/GIdjna5Tfqd2BJNJbHT8omcPaow=/trim/198x0/smart/filters:strip_icc()/services.neoinmuebles.com/i/ZSPR/feed/6113.jpg,0,1,POINT (-58.384762 -34.588761),SAN MARTIN,1018.8143608887004,POINT (-58.37722259207284 -34.59550434378944),6,11,3,av. Callao y Av. Alvear,377.3974683196379,POINT (-58.388699 -34.5877748),1251.0,1251.0,
36,4290,Recoleta,3429595.0,-34.5968661,-58.4031951,107000.0,35.0,35.0,3057.142857142857,,2.0,,http://www.properati.com.ar/15mdr_venta_departamento_recoleta_vestidor_luminoso_subte-linea-d_subte-linea-h_braica-bienes-raices,Reciclado a nuevo. Dormitorio c/ vestidor. Baño con bañera y ducha escocesa. Luminoso aireado silencioso. Apto profesional. Excelente ubicación. Bajas expensas. Oportunidad. ,Excelente 2 ambientes en venta en Recoleta,https://thumbs4.properati.com/5/Py4cv4cirQwY5SFYAAXskkMJ_7g=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/6681/561088/files/5527244.jpg,0,1,POINT (-58.4031951 -34.5968661),CÓRDOBA,225.95402415487703,POINT (-58.40312406017082 -34.59890209976835),1,1,8,Plaza V. López y Planes,1310.2982615640638,POINT (-58.389425 -34.5937279),265.0,265.0,
37,4310,Recoleta,3429595.0,-34.5886091,-58.3853312,178000.0,41.0,37.0,4341.463414634146,,1.0,,http://www.properati.com.ar/15mgh_venta_departamento_recoleta_balcon_patio_lujoso_subte-linea-h_zarate-group_elp,"Recoleta Patio Bullrich POSADAS Y MONTEVIDEO Excelente ambiente amplios de 41 m2 balcon corrido aterrazado, baño completo, Kittchinette, Vista a la nunciatura Apostolica, Excelente renta, vivienda o profesional, zona de cadena de hoteleria, Embajadas, Restaurante, etc, edificio de gran categoria digno de verse, EXCELENTE RENTA _ IDEAL INVERSION  O VIVIENDA ",Recoleta Patio Bullrich Excelente Ambiente amplios de 41 m2 Frente con baño completo y balcon corrido todo sol luz y vista a nunciatura apostolica,https://thumbs4.properati.com/6/qYLB-VWejNPztLXTAjGSdkxJIYE=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2585/561381/files/5531109.jpg,0,0,POINT (-58.3853312 -34.5886091),LAS HERAS,1038.4381170335494,POINT (-58.39661845686523 -34.58790875401352),6,11,2,av. Callao y Av. Alvear,322.53657718137663,POINT (-58.388699 -34.5877748),1451.0,1451.0,
38,4311,Recoleta,3429595.0,-34.590542600000006,-58.38723140000001,505000.0,120.0,110.0,4208.333333333333,,3.0,,http://www.properati.com.ar/15mgl_venta_departamento_recoleta_balcon_suite_parrilla_quincho_lujoso_electrogeno_garage_subte-linea-h_zarate-group_elp,"Recoleta Av. Pte Quintana Espectacular Duplex Piso 10 y 11 palier semi privado  Quincho y parrilla Balcon aterrazado, Cochera fija , vigilancia las 24 hs edificio de gran categoria. Planta 10 Living y comedor diario cocina completa entrada de servicios y entrada principal,toillette recepcion  Planta 11       2 dormitorios en suite, balcon corrido,  ideal renta o vivienda, Grupo electrogenos, zona de Embajadas, Nunciatura Apostolica , cadenas de hotelerias, Plaza Recoleta etc","Recoleta Espectacular Departamento Duplex 10 y 11 Balcon terraza, Quincho y parrilla Cochera fija, Gran Categoria",https://thumbs4.properati.com/3/3RHnmxsXH73uAKm0hiyPXO_oh4Y=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/2585/561394/files/5531284.jpg,0,0,POINT (-58.38723140000001 -34.59054260000001),LAS HERAS,909.4028635088829,POINT (-58.39661845686523 -34.58790875401352),6,10,2,av. Callao y Av. Alvear,335.26410687011276,POINT (-58.388699 -34.5877748),1224.0,1224.0,
39,4312,Recoleta,3429595.0,-34.5946641,-58.37918620000001,235000.0,92.0,90.0,2554.3478260869565,,3.0,,http://www.properati.com.ar/15mgn_venta_departamento_recoleta_balcon_baulera_lavadero_toilette_dependencias_subte-linea-h_subte-linea-c_zampone-propiedades_ego,"Importante departamento 3 ambientes en venta en inmejorable zona de Recoleta, a metros de Plaza San MartínPróximo a múltiples lineas de colectivos y subte.Edificio racionalista. Hall, Living Comedor  / ","Venta excelente departamento en Recoleta, Sargento Cabral 800.",https://thumbs4.properati.com/3/0k6IJSbcbFrQ31h_1TifdKyLBUU=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/7769/561398/files/5531580.jpg,0,0,POINT (-58.37918620000001 -34.5946641),SAN MARTIN,202.82029116939734,POINT (-58.37722259207284 -34.59550434378944),1,1,5,Plaza V. López y Planes,944.996511220094,POINT (-58.389425 -34.5937279),241.0,241.0,
40,4314,Recoleta,3429595.0,-34.5895459,-58.39736360000001,690000.0,237.0,237.0,2911.3924050632922,,4.0,,http://www.properati.com.ar/15mgz_venta_departamento_recoleta_balcon_baulera_lavadero_vestidor_luminoso_dependencias_subte-linea-h_martin-lotti-brokers-inmobiliarios_ecp,"Piso único con gran recepción, comedor y escritorio, todo al frente a balcón corrido. Muy luminoso. Piso alto. Tres dormitorios de buen tamaño, el principal con vestidor y los otros dos dan a pulmón verde abierto. Cocina con lugar para breakfast. Lavadero y dos dependencias de servicio. Baulera. Expensas $7200.La presente oferta de venta está condicionada a la obtención del COTI por parte del propietario.Las medidas informadas son aproximadas y orientativas. Las medidas exactas surgirán del título de propiedad.",Montevideo y Posadas,https://thumbs4.properati.com/8/nw_AS7ypK9RicQ5Dp2NABlIxmdU=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/11827/561432/files/5531813.jpg,1,1,POINT (-58.39736360000001 -34.5895459),LAS HERAS,194.05355145568723,POINT (-58.39661845686523 -34.58790875401352),1,1,2,Plaza Gelly y Obes,422.02351649768843,POINT (-58.396749 -34.5857757),193.0,193.0,474.0
41,4330,Recoleta,3429595.0,-34.5951279,-58.3784456,490000.0,193.0,188.0,2538.860103626943,,,10000.0,http://www.properati.com.ar/15mj3_venta_departamento_recoleta_suite_toilette_luminoso_dependencias_impecable_subte-linea-h_subte-linea-c_l-m-de-elizalde-cia,"CODIGO: 877-184 ubicado en: Av. Santa Fe 857 -  Publicado por: L.M. DE ELIZALDE & CIA.. El precio es de USD 490000 null. Excelente piso en venta reciclado. El departamento cuenta con Living y Comedor, Escritorio (o 4to dormitorio), 3 dormitorios de los cuales el principal es en suite, toilette, y otro baño impecable, cocina reciclada de muy buen gusto, 2 dependencias con otro baño también hecho a nuevo. Es muy luminoso, esta impecable. A media cuadra de Plaza San Martín, excelente y comodisíma ubicación. Vigilancia 24hs.   * Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente. Los gastos (expensas, ABL) expresados refieren a la última información recabada y deberán confirmarse. . Publicado a través de Mapaprop",Av. Santa Fe 800 - Venta Piso Reciclado,https://thumbs4.properati.com/4/Ch_yVtBuCEvKVslrP50ZnbUeJV0=/trim/198x0/smart/filters:strip_icc()/images.mapapropapp.com/mapaprop-images/photos/877/122783/1088527.jpg,0,1,POINT (-58.3784456 -34.5951279),SAN MARTIN,119.71292018993194,POINT (-58.37722259207284 -34.59550434378944),1,1,6,Plaza V. López y Planes,1019.112956731346,POINT (-58.389425 -34.5937279),134.0,134.0,
42,4659,Recoleta,3429595.0,-34.5874429,-58.397175854,143500.0,38.0,38.0,3776.315789473684,,1.0,,http://www.properati.com.ar/15ncg_venta_departamento_recoleta_balcon_lavadero_parrilla_aire-acondicionado_subte-linea-h_sg-group-negocios-inmobiiarios,"Excelente Ubicación - Avenida Pueyrredon y Las Heras - Ideal como inversiónMonoambiente38 m2 con cocina americana, piso de madera, baño completo y amplio, aire acondicionado frio calorLa unidad es al contrafrente, con balcón francesMuy tranquiloEdificio con Parrilla, Laundry y solarium",Excelente Ubicación - Avenida Pueyrredon y Las Heras - Ideal como inversión,https://thumbs4.properati.com/5/XUVDw4YjCh2qk7hO-S6YSOqT4Ik=/trim/198x0/smart/filters:strip_icc()/static.sumaprop.com/8210/561972/files/5537343.jpg,0,0,POINT (-58.397175854 -34.5874429),LAS HERAS,72.70310486955664,POINT (-58.39661845686523 -34.58790875401352),1,1,1,Plaza Gelly y Obes,189.04822001992218,POINT (-58.396749 -34.5857757),73.0,73.0,223.0
